id,name,latitude,longitude,address,currently_open,pv_current_in,pv_energy_level,rate_current,rate_predicted,active,last_updated
7c4d351a-5eee-42d0-813b-010dbc72921c,Central/252 North Bridge Road/Raffles City/Deck B3,1.2939583,103.8526163,252 North Bridge Road,1,0,0,0.5,,1,2023-07-16 13:15:12.027841
3a245095-d53f-477b-bef0-794ec6b03584,Orchard Central Supercharger,1.3007,103.83978,"181 Orchard Rd, Singapore, Singapore, 238896",1,0,0,0.28,,1,2023-07-16 13:15:12.027841
7777d5f0-f682-4695-8e90-d33250056e22,"Nissan Showroom, Johor Jaya",1.529448,103.816505,"1, Jalan Johor Jaya, Taman Perindustrian Plentong, 81750‎ Masai, ‎Johor, Malaysia",1,0,0,0.27,,1,2023-07-16 13:15:12.027841
2372a3ae-0325-421b-b75e-6e72eae08c84,Hard Rock Hotel Desaru Coast,1.540211,104.264246,"Jln Pantai 3, 81930 Bandar Penawar, Johor, Malaysia",1,0,0,0.28,,1,2023-07-16 13:15:12.027841
d5e36893-f793-4a7d-b1a9-8f06b248b57a,Jade Garden Seafood Corner,1.348106,104.224009,"Lot 4785, 1 Jalan Siakap, Kampung Sungai Rengit, 81620, Pengerang, Johor",1,0,0,0.26,,1,2023-07-16 13:15:12.027841
8ecc98f4-054b-4a18-96cb-8cb2c3869185,Causeway Point Supercharger,1.436111,103.786496,"1 Woodlands Square, Singapore 738099",1,0,0,0.27,,1,2023-07-16 13:15:12.027841
af203391-501c-4194-8626-3dd7810b6275,"seri negeri (government building, public carpark)",1.545174,103.55988,"seri negeri (government building, public carpark)",1,0,0,0.49,,1,2023-07-16 13:15:12.027841
54c14063-502c-41f5-bbc5-4e33bb2da67d,"Gentari @ XPark Sunway Iskandar (22 kW AC, 60 kW DC)",1.3953,103.62577,"Jalan Medini Selatan 2 Medini Zone F, Bandar Medini Iskandar, 79250 Nusajaya, Johor, Malaysia",1,0,0,0.52,,1,2023-07-16 13:15:12.027841
6ae9c644-24f0-44b6-a3de-81ac9d160981,Waterway Point Supercharger,1.406303,103.901878,"83 Punggol Central, Singapore, Singapore, 828761",1,0,0,0.27,,1,2023-07-16 13:15:12.027841
ffb1df34-57ae-4151-8733-243ec116de9e,Century Square Supercharger,1.35235,103.943846,"2 Tampines Central 5, Singapore, Singapore, 529509",1,0,0,0.27,,1,2023-07-16 13:15:12.027841
3d3889a8-4695-4194-82f2-1fdf61f21b1a,Volvo Pekin Auto,1.516984,103.674438,"PTD 144228, Taman Sutera Utama, 81300 Skudai, Johor, Malaysia",1,0,0,0.16,,1,2023-07-16 13:15:12.027841
